Order_ID,Customer_Name,Product,Category,Quantity,Price,Order_Date,City,Sales
ORD-0560,Rajesh Shah,Biscuits,Food,10,82.89,2023-07-15,Hyderabad,828.9
ORD-0118,Anjali Mehta,Business Strategy,Books,10,452.99,2023-07-16,Hyderabad,4529.9
ORD-0852,Manish Pillai,Jeans,Clothing,5,1289.99,2023-08-17,Delhi,6449.95
ORD-0513,Shreya Kapoor,Chocolate,Food,8,169.47,2023-10-20,Chennai,1355.76
ORD-0579,Kavya Pillai,Clock,Home Decor,2,997.63,2023-10-07,Hyderabad,1995.26
ORD-0828,Kavya Joshi,Jeans,Clothing,4,1144.9,2023-06-06,Pune,4579.6
ORD-0127,Rahul Joshi,Speaker,Electronics,9,2738.51,2023-08-22,Surat,24646.59
ORD-0117,Suresh Singh,Self Help Book,Books,1,436.44,2023-02-22,Surat,436.44
ORD-0474,Priya Mehta,Wall Art,Home Decor,9,1676.01,2023-06-25,Delhi,15084.09
ORD-0724,Ananya Patel,Cookies,Food,1,107.23,2023-06-11,Hyderabad,107.23
ORD-0058,Priya Singh,Sunglasses,Clothing,10,727.04,2023-09-29,Bangalore,7270.4
ORD-0705,Unknown Customer,Spices,Food,1,130.35,2023-08-24,Surat,130.35
ORD-0949,Manish Chopra,Tablet,Electronics,4,4809.266250000001,2023-07-13,Surat,19237.07
ORD-0370,Anjali Mishra,Mirror,Home Decor,6,1567.46,2023-12-01,Surat,9404.76
ORD-0269,Anjali Singh,Smart Watch,Electronics,3,775.56,2023-02-28,Jaipur,2326.68
ORD-0047,Suresh Mehta,Vase,Home Decor,10,775.56,2023-11-21,Hyderabad,7755.6
ORD-0350,Amit Mishra,Lamp,Home Decor,7,1245.31,2023-05-23,Surat,8717.17
ORD-0196,Kavya Patel,Python Basics,Books,7,572.86,2023-02-23,Bangalore,4010.02
ORD-0103,Priya Rao,Dress,Clothing,9,1416.46,2023-01-08,Chennai,12748.14
ORD-0869,Deepa Singh,Protein Bar,Food,2,133.02,2023-02-08,Surat,266.04
ORD-0722,Deepa Patel,Headphones,Electronics,7,2713.11,2023-07-27,Hyderabad,18991.77
ORD-0768,Arjun Kumar,Ml Handbook,Books,4,779.12,2023-10-12,Kolkata,3116.48
ORD-0264,Amit Sharma,Saree,Clothing,4,3016.5,2023-05-18,Jaipur,12066.0
ORD-0444,Arjun Reddy,Smartphone,Electronics,7,4809.266250000001,2023-09-16,Hyderabad,33664.86
ORD-0706,Suresh Gupta,Spices,Food,6,172.05,2023-06-19,Mumbai,1032.3
ORD-0305,Suresh Kapoor,Jacket,Clothing,2,2135.65,2023-01-24,Mumbai,4271.3
ORD-0342,Rajesh Patel,History Book,Books,2,446.42,2023-08-29,Chennai,892.84
ORD-0627,Rajesh Mehta,Handbag,Clothing,4,1977.52,2023-02-04,Pune,7910.08
ORD-0150,Anjali Malhotra,Jeans,Clothing,9,1120.31,2023-03-05,Chennai,10082.79
ORD-0125,Sneha Patel,Vase,Home Decor,7,734.7,2023-06-02,Surat,5142.9
ORD-0818,Rahul Reddy,Laptop,Electronics,7,4809.266250000001,2023-05-26,Hyderabad,33664.86
ORD-0856,Aarav Rao,Camera,Electronics,4,4809.266250000001,2023-10-10,Jaipur,19237.07
ORD-0051,Anjali Chopra,Art Book,Books,8,627.48,2023-02-06,Mumbai,5019.84
ORD-0354,Arjun Mishra,Data Science Guide,Books,6,719.1,2023-10-09,Surat,4314.6
ORD-0967,Kavya Chopra,Art Book,Books,1,586.14,2023-03-13,Bangalore,586.14
ORD-0143,Kiran Pillai,Spices,Food,9,149.88,2023-04-25,Jaipur,1348.92
ORD-0471,Manish Pillai,Laptop,Electronics,6,2347.5275,2023-05-08,Surat,14085.16
ORD-0400,Shreya Singh,Protein Bar,Food,3,129.16,2023-12-03,Mumbai,387.48
ORD-0654,Suresh Agarwal,Jacket,Clothing,10,2147.26,2023-05-04,Mumbai,21472.6
ORD-0321,Divya Patel,Laptop,Electronics,8,4809.266250000001,2023-12-19,Pune,38474.13
ORD-0020,Sneha Shah,Data Science Guide,Books,7,749.89,2023-10-13,Kolkata,5249.23
ORD-0843,Sneha Pillai,Mirror,Home Decor,3,1626.14,2023-11-25,Kolkata,4878.42
ORD-0947,Aarav Gupta,Cookbook,Books,5,356.43,2023-07-12,Ahmedabad,1782.15
ORD-0842,Kavya Chopra,T-Shirt,Clothing,5,524.53,2023-12-31,Pune,2622.65
ORD-0408,Shreya Kumar,Plant Pot,Home Decor,4,298.64,2023-06-24,Chennai,1194.56
ORD-0538,Kavya Shah,Headphones,Electronics,2,2772.61,2023-12-20,Surat,5545.22
ORD-0880,Anjali Malhotra,Camera,Electronics,5,4809.266250000001,2023-10-10,Chennai,24046.33
ORD-0039,Neha Bose,Clock,Home Decor,7,1055.27,2023-07-10,Jaipur,7386.89
ORD-0176,Divya Verma,Dress,Clothing,8,1353.46,2023-08-31,Chennai,10827.68
ORD-0246,Pooja Malhotra,Self Help Book,Books,10,451.4,2023-01-21,Delhi,4514.0
ORD-0938,Rajesh Patel,Data Science Guide,Books,2,899.43,2023-12-27,Ahmedabad,1798.86
ORD-0698,Suresh Shah,Lamp,Home Decor,5,1229.25,2023-12-26,Delhi,6146.25
ORD-0786,Priya Bose,Chips,Food,6,56.13,2023-03-14,Jaipur,336.78
ORD-0894,Amit Patel,Headphones,Electronics,9,2907.47,2023-09-14,Pune,26167.23
ORD-0155,Suresh Nair,Vase,Home Decor,9,916.56,2023-07-12,Delhi,8249.04
ORD-0288,Amit Mehta,Keyboard,Electronics,5,1519.19,2023-09-05,Pune,7595.95
ORD-0631,Amit Verma,Sneakers,Clothing,6,3192.01,2023-10-06,Jaipur,19152.06
ORD-0775,Priya Patel,History Book,Books,7,490.13,2023-07-21,Mumbai,3430.91
ORD-0018,Suresh Singh,Cushion,Home Decor,7,503.71,2023-03-29,Jaipur,3525.97
ORD-0128,Neha Mishra,Cookies,Food,3,110.82,2023-09-24,Chennai,332.46
ORD-0323,Rahul Patel,Curtains,Home Decor,1,2096.12,2023-11-13,Bangalore,2096.12
ORD-0256,Vikram Verma,Handbag,Clothing,2,2034.08,2023-03-12,Bangalore,4068.16
ORD-0716,Pooja Nair,Self Help Book,Books,7,451.54,2023-04-27,Chennai,3160.78
ORD-0191,Divya Patel,Kurta,Clothing,7,702.34,2023-11-15,Surat,4916.38
ORD-0116,Priya Kapoor,Camera,Electronics,9,4809.266250000001,2023-03-08,Ahmedabad,43283.4
ORD-0645,Arjun Pillai,Speaker,Electronics,10,2214.82,2023-09-29,Mumbai,22148.2
ORD-0607,Divya Mishra,Chocolate,Food,5,136.79,2023-01-21,Delhi,683.95
ORD-0181,Shreya Nair,Art Book,Books,8,523.78,2023-12-18,Hyderabad,4190.24
ORD-0302,Anjali Nair,Cookies,Food,6,100.94,2023-02-27,Ahmedabad,605.64
ORD-0791,Arjun Pillai,Cookies,Food,1,89.6,2023-05-10,Delhi,89.6
ORD-0744,Neha Agarwal,Self Help Book,Books,5,400.33,2023-11-07,Hyderabad,2001.65
ORD-0755,Kiran Pillai,Speaker,Electronics,6,2229.45,2023-04-23,Bangalore,13376.7
ORD-0793,Neha Shah,Spices,Food,5,150.26,2023-02-28,Mumbai,751.3
ORD-0518,Sneha Bose,Dress,Clothing,7,1639.75,2023-10-01,Surat,11478.25
ORD-0373,Shreya Bose,Monitor,Electronics,9,4809.266250000001,2023-07-26,Ahmedabad,43283.4
ORD-0046,Vikram Malhotra,Monitor,Electronics,8,4809.266250000001,2023-01-28,Chennai,38474.13
ORD-0946,Anjali Singh,Chips,Food,7,42.66,2023-03-31,Jaipur,298.62
ORD-0158,Manish Verma,Rug,Home Decor,5,3235.46,2023-10-01,Mumbai,16177.3
ORD-0961,Deepa Gupta,Saree,Clothing,1,2624.52,2023-06-26,Hyderabad,2624.52
ORD-0172,Aarav Chopra,Shoes,Clothing,3,2137.44,2023-07-14,Delhi,6412.32
ORD-0017,Amit Mehta,Honey,Food,10,282.38,2023-06-03,Surat,2823.8
ORD-0512,Priya Rao,Sneakers,Clothing,2,2926.42,2023-10-26,Kolkata,5852.84
ORD-0049,Arjun Verma,Tea,Food,5,202.8,2023-10-25,Hyderabad,1014.0
ORD-0875,Aarav Pillai,Plant Pot,Home Decor,6,300.17,2023-10-24,Pune,1801.02
ORD-0516,Amit Pillai,Camera,Electronics,2,4809.266250000001,2023-08-02,Bangalore,9618.53
ORD-0717,Vikram Pillai,Headphones,Electronics,5,3297.56,2023-05-13,Mumbai,16487.8
ORD-0481,Shreya Singh,Science Textbook,Electronics,6,4809.266250000001,2023-12-25,Mumbai,28855.6
ORD-0284,Suresh Rao,Rug,Home Decor,2,2634.58,2023-03-23,Surat,5269.16
ORD-0750,Rahul Kapoor,Jeans,Clothing,8,1244.73,2023-12-05,Mumbai,9957.84
ORD-0866,Ananya Pillai,Sneakers,Clothing,2,3053.68,2023-05-15,Kolkata,6107.36
ORD-0226,Sneha Kapoor,Chocolate,Food,1,138.48,2023-02-15,Bangalore,138.48
ORD-0027,Kavya Malhotra,Spices,Food,7,136.49,2023-10-14,Pune,955.43
ORD-0814,Neha Mehta,Vase,Home Decor,9,901.0,2023-12-10,Delhi,8109.0
ORD-0438,Amit Nair,Clock,Home Decor,10,1096.56,2023-10-29,Kolkata,10965.6
ORD-0991,Ravi Verma,Tablet,Electronics,9,4809.266250000001,2023-04-18,Jaipur,43283.4
ORD-0365,Ravi Rao,Plant Pot,Home Decor,7,396.35,2023-09-13,Bangalore,2774.45
ORD-0230,Unknown Customer,Headphones,Electronics,6,3118.02,2023-09-10,Delhi,18708.12
ORD-0038,Divya Joshi,Cookies,Food,10,87.93,2023-06-19,Mumbai,879.3
ORD-0670,Pooja Rao,Chocolate,Food,5,140.33,2023-07-11,Kolkata,701.65
ORD-0375,Deepa Joshi,Smartphone,Electronics,2,4809.266250000001,2023-01-19,Bangalore,9618.53
ORD-0470,Suresh Singh,Coffee,Food,3,455.59,2023-12-21,Surat,1366.77
ORD-0886,Divya Sharma,Speaker,Electronics,2,2258.91,2023-03-18,Surat,4517.82
ORD-0735,Rahul Kapoor,Biscuits,Food,5,76.61,2023-01-24,Delhi,383.05
ORD-0757,Kavya Verma,Vase,Home Decor,3,828.82,2023-07-20,Ahmedabad,2486.46
ORD-0195,Priya Reddy,Mouse,Electronics,3,761.37,2023-08-03,Pune,2284.11
ORD-0890,Aarav Shah,Speaker,Electronics,3,2307.38,2023-10-29,Hyderabad,6922.14
ORD-0900,Priya Reddy,Mouse,Electronics,7,700.52,2023-01-06,Mumbai,4903.64
ORD-0504,Arjun Chopra,Kurta,Clothing,5,875.31,2023-12-22,Jaipur,4376.55
ORD-0865,Amit Chopra,Vase,Home Decor,5,776.18,2023-04-11,Pune,3880.9
ORD-0580,Kiran Nair,Coffee,Food,9,370.99,2023-11-05,Kolkata,3338.91
ORD-0681,Kavya Mishra,Saree,Clothing,10,3285.36,2023-02-12,Ahmedabad,32853.6
ORD-0163,Sneha Kumar,Smart Watch,Electronics,5,4809.266250000001,2023-12-05,Jaipur,24046.33
ORD-0733,Anjali Pillai,Novel,Books,4,314.87,2023-02-02,Mumbai,1259.48
ORD-0153,Pooja Malhotra,T-Shirt,Clothing,2,446.73,2023-11-30,Surat,893.46
ORD-0712,Priya Kumar,Python Basics,Books,9,617.21,2023-05-09,Bangalore,5554.89
ORD-0731,Neha Verma,Saree,Clothing,10,2697.84,2023-11-25,Chennai,26978.4
ORD-0787,Sneha Rao,Shoes,Clothing,5,2562.54,2023-03-24,Unknown City,12812.7
ORD-0112,Sneha Mishra,Mirror,Home Decor,10,1617.06,2023-04-26,Jaipur,16170.6
ORD-0227,Rajesh Mehta,Biscuits,Food,6,91.35,2023-02-26,Kolkata,548.1
ORD-0719,Pooja Singh,Science Textbook,Books,5,576.74,2023-07-18,Jaipur,2883.7
ORD-0104,Rahul Pillai,Honey,Food,7,300.77,2023-06-14,Mumbai,2105.39
ORD-0422,Ananya Singh,Cookbook,Books,2,434.75,2023-02-24,Pune,869.5
ORD-0420,Unknown Customer,Shoes,Clothing,2,2689.28,2023-03-13,Delhi,5378.56
ORD-0782,Arjun Malhotra,Saree,Clothing,3,3038.45,2023-04-19,Kolkata,9115.35
ORD-0587,Kavya Kumar,Chocolate,Food,9,130.91,2023-02-08,Jaipur,1178.19
ORD-0812,Kavya Sharma,Spices,Food,5,165.25,2023-07-02,Mumbai,826.25
ORD-0673,Rahul Kumar,Self Help Book,Books,10,349.63,2023-08-17,Mumbai,3496.3
ORD-0120,Arjun Verma,Honey,Food,8,303.54,2023-10-29,Delhi,2428.32
ORD-0054,Rajesh Kapoor,Jeans,Clothing,6,1342.14,2023-09-14,Pune,8052.84
ORD-0152,Ananya Kumar,Science Textbook,Books,9,368.75,2023-12-31,Chennai,3318.75
ORD-0404,Suresh Gupta,Self Help Book,Books,1,439.17,2023-02-19,Surat,439.17
ORD-0985,Deepa Gupta,Sneakers,Clothing,5,3205.37,2023-06-19,Kolkata,16026.85
ORD-0208,Unknown Customer,Smartphone,Electronics,1,4809.266250000001,2023-09-25,Chennai,4809.27
ORD-0659,Manish Agarwal,Headphones,Electronics,6,156.56650000000002,2023-01-21,Bangalore,939.4
ORD-0925,Neha Bose,Dress,Clothing,5,1466.35,2023-01-22,Bangalore,7331.75
ORD-0794,Kavya Reddy,Rug,Home Decor,4,3100.31,2023-04-03,Pune,12401.24
ORD-0009,Unknown Customer,Laptop,Electronics,6,4809.266250000001,2023-04-24,Mumbai,28855.6
ORD-0980,Divya Malhotra,Art Book,Books,1,565.98,2023-11-05,Ahmedabad,565.98
ORD-0037,Ananya Gupta,Laptop,Electronics,2,4809.266250000001,2023-08-04,Pune,9618.53
ORD-0453,Rajesh Malhotra,Plant Pot,Home Decor,4,342.04,2023-09-05,Mumbai,1368.16
ORD-0652,Shreya Bose,Smart Watch,Electronics,1,4809.266250000001,2023-06-27,Pune,4809.27
ORD-0254,Rahul Joshi,Ml Handbook,Books,7,661.55,2023-01-24,Chennai,4630.85
ORD-0304,Aarav Kapoor,Kurta,Clothing,5,832.98,2023-08-14,Chennai,4164.9
ORD-0778,Ananya Agarwal,Protein Bar,Food,7,128.0,2023-02-13,Kolkata,896.0
ORD-0572,Deepa Bose,Mouse,Electronics,2,868.08,2023-04-26,Pune,1736.16
ORD-0624,Amit Malhotra,Plant Pot,Home Decor,7,348.37,2023-04-23,Chennai,2438.59
ORD-0741,Pooja Reddy,Chips,Food,1,49.44,2023-05-29,Chennai,49.44
ORD-0751,Deepa Rao,Kurta,Clothing,6,708.06,2023-01-16,Chennai,4248.36
ORD-0263,Manish Joshi,Shoes,Clothing,5,2230.06,2023-11-15,Bangalore,11150.3
ORD-0611,Pooja Nair,Monitor,Electronics,6,4809.266250000001,2023-01-27,Kolkata,28855.6
ORD-0298,Unknown Customer,Biscuits,Electronics,9,73.18,2023-12-17,Delhi,658.62
ORD-0415,Ananya Agarwal,Chips,Food,3,51.98,2023-12-26,Hyderabad,155.94
ORD-0151,Ananya Patel,Chocolate,Food,3,168.37,2023-07-07,Chennai,505.11
ORD-0820,Divya Pillai,T-Shirt,Clothing,4,475.28,2023-02-05,Delhi,1901.12
ORD-0641,Sneha Kumar,Laptop,Electronics,2,4809.266250000001,2023-07-04,Pune,9618.53
ORD-0926,Kavya Bose,T-Shirt,Clothing,10,428.37,2023-12-09,Surat,4283.7
ORD-0551,Deepa Chopra,Photo Frame,Home Decor,8,402.42,2023-10-15,Pune,3219.36
ORD-0823,Ananya Kapoor,Vase,Home Decor,6,760.04,2023-09-06,Mumbai,4560.24
ORD-0489,Amit Iyer,Juice,Food,8,68.11,2023-11-20,Unknown City,544.88
ORD-0711,Neha Agarwal,T-Shirt,Clothing,9,539.03,2023-04-02,Hyderabad,4851.27
ORD-0148,Anjali Kapoor,Handbag,Clothing,8,2001.61,2023-09-16,Chennai,16012.88
ORD-0147,Ananya Kumar,Clock,Home Decor,9,1032.87,2023-10-29,Bangalore,9295.83
ORD-0752,Anjali Rao,Art Book,Books,8,622.57,2023-08-31,Kolkata,4980.56
ORD-0971,Rahul Kumar,Mirror,Home Decor,2,1888.38,2023-02-09,Bangalore,3776.76
ORD-0771,Rajesh Patel,Python Basics,Books,10,529.91,2023-01-22,Pune,5299.1
ORD-0660,Kiran Reddy,Speaker,Electronics,7,2553.08,2023-12-16,Delhi,17871.56
ORD-0349,Kavya Bose,Honey,Food,10,288.72,2023-06-19,Ahmedabad,2887.2
ORD-0464,Neha Rao,Cookies,Food,1,102.5,2023-11-07,Delhi,102.5
ORD-0326,Ananya Verma,Smartphone,Electronics,6,4809.266250000001,2023-12-05,Chennai,28855.6
ORD-0187,Unknown Customer,Laptop,Electronics,5,4809.266250000001,2023-02-21,Kolkata,24046.33
ORD-0124,Arjun Chopra,T-Shirt,Clothing,6,441.51,2023-01-24,Hyderabad,2649.06
ORD-0889,Kavya Nair,Camera,Electronics,7,4809.266250000001,2023-04-25,Surat,33664.86
ORD-0609,Pooja Singh,Jeans,Clothing,8,1201.23,2023-06-15,Jaipur,9609.84
ORD-0144,Neha Patel,Cushion,Home Decor,4,470.13,2023-03-09,Ahmedabad,1880.52
ORD-0198,Anjali Singh,Mirror,Home Decor,10,2014.44,2023-11-13,Mumbai,20144.4
ORD-0610,Shreya Agarwal,Plant Pot,Home Decor,2,369.99,2023-11-02,Ahmedabad,739.98
ORD-0280,Shreya Joshi,Shoes,Clothing,9,2721.84,2023-02-27,Mumbai,24496.56
ORD-0294,Manish Malhotra,Honey,Food,7,287.42,2023-07-14,Surat,2011.94
ORD-0401,Aarav Malhotra,Ml Handbook,Books,6,616.66,2023-07-06,Pune,3699.96
ORD-0123,Unknown Customer,Vase,Home Decor,5,756.32,2023-02-03,Delhi,3781.6
ORD-0184,Priya Sharma,Clock,Home Decor,1,1113.2,2023-06-04,Kolkata,1113.2
ORD-0203,Pooja Sharma,Coffee,Food,2,359.4,2023-09-12,Hyderabad,718.8
ORD-0439,Amit Kumar,Mirror,Home Decor,8,1911.37,2023-03-05,Pune,15290.96
ORD-0247,Ananya Rao,Coffee,Food,16,391.38,2023-05-29,Jaipur,6262.08
ORD-0416,Anjali Pillai,Wall Art,Home Decor,5,1476.8,2023-02-24,Mumbai,7384.0
ORD-0808,Divya Kapoor,Jacket,Clothing,2,2255.34,2023-04-12,Ahmedabad,4510.68
ORD-0797,Priya Rao,Spices,Food,2,169.45,2023-01-28,Mumbai,338.9
ORD-0960,Divya Reddy,Headphones,Electronics,10,3214.23,2023-06-30,Mumbai,32142.3
ORD-0800,Manish Reddy,Art Book,Books,1,619.71,2023-11-27,Mumbai,619.71
ORD-0924,Ananya Mishra,Jacket,Clothing,6,2179.91,2023-04-30,Kolkata,13079.46
ORD-0130,Vikram Kapoor,Mouse,Electronics,10,802.58,2023-09-26,Ahmedabad,8025.8
ORD-0638,Neha Nair,Mirror,Home Decor,8,1660.93,2023-12-06,Pune,13287.44
ORD-0403,Shreya Bose,Self Help Book,Books,7,400.63,2023-02-28,Surat,2804.41
ORD-0937,Kavya Kapoor,Photo Frame,Home Decor,5,342.21,2023-02-22,Jaipur,1711.05
ORD-0802,Amit Rao,Jacket,Clothing,6,1791.52,2023-02-07,Hyderabad,10749.12
ORD-0736,Priya Mishra,Headphones,Electronics,1,3339.48,2023-12-25,Chennai,3339.48
ORD-0950,Sneha Nair,Chips,Food,2,51.46,2023-07-07,Kolkata,102.92
ORD-0220,Neha Malhotra,T-Shirt,Clothing,6,552.38,2023-09-04,Hyderabad,3314.28
ORD-0642,Shreya Bose,Cushion,Home Decor,2,473.31,2023-05-31,Hyderabad,946.62
ORD-0952,Vikram Agarwal,Mirror,Home Decor,2,1889.12,2023-12-01,Hyderabad,3778.24
ORD-0784,Ananya Iyer,Clock,Home Decor,16,953.71,2023-11-27,Ahmedabad,15259.36
ORD-0888,Priya Kapoor,Ml Handbook,Books,9,645.02,2023-07-20,Kolkata,5805.18
ORD-0957,Arjun Kumar,Camera,Electronics,6,4809.266250000001,2023-04-25,Mumbai,28855.6
ORD-0625,Vikram Kumar,Curtains,Home Decor,5,2070.95,2023-04-05,Pune,10354.75
ORD-0873,Sneha Iyer,Mouse,Electronics,4,4809.266250000001,2023-01-16,Delhi,19237.07
ORD-0923,Deepa Bose,Keyboard,Electronics,6,1677.55,2023-07-09,Ahmedabad,10065.3
ORD-0387,Divya Gupta,Mirror,Home Decor,7,1682.3,2023-12-02,Jaipur,11776.1
ORD-0188,Pooja Chopra,Photo Frame,Home Decor,10,406.62,2023-12-06,Pune,4066.2
ORD-0510,Rajesh Kapoor,Science Textbook,Books,4,587.24,2023-10-15,Delhi,2348.96
ORD-0268,Priya Chopra,Vase,Home Decor,5,848.6,2023-04-04,Jaipur,4243.0
ORD-0853,Kavya Joshi,Cookies,Food,9,91.3,2023-07-03,Delhi,821.7
ORD-0442,Rajesh Reddy,Camera,Electronics,10,4809.266250000001,2023-12-04,Jaipur,48092.66
ORD-0497,Amit Kumar,Cookies,Food,4,102.51,2023-12-11,Delhi,410.04
ORD-0113,Kavya Mishra,Novel,Books,2,338.67,2023-12-22,Kolkata,677.34
ORD-0692,Unknown Customer,Shoes,Clothing,3,2444.08,2023-04-20,Mumbai,7332.24
ORD-0233,Suresh Agarwal,Keyboard,Electronics,10,1534.61,2023-09-19,Hyderabad,15346.1
ORD-0905,Divya Iyer,Cookies,Food,4,97.64,2023-03-26,Pune,390.56
ORD-0608,Rajesh Verma,Ml Handbook,Books,10,671.5,2023-03-20,Ahmedabad,6715.0
ORD-0672,Unknown Customer,Camera,Electronics,9,4809.266250000001,2023-09-18,Bangalore,43283.4
ORD-0374,Aarav Kumar,Biscuits,Food,10,84.39,2023-07-31,Surat,843.9
ORD-0878,Pooja Sharma,Mirror,Home Decor,16,1885.82,2023-04-19,Kolkata,30173.12
ORD-0234,Suresh Singh,Lamp,Home Decor,8,1197.31,2023-02-08,Hyderabad,9578.48
ORD-0817,Amit Verma,Python Basics,Books,4,616.43,2023-02-21,Hyderabad,2465.72
ORD-0677,Divya Patel,Art Book,Books,10,775.56,2023-11-30,Bangalore,7755.6
ORD-0318,Ravi Mishra,Python Basics,Books,5,541.19,2023-06-23,Mumbai,2705.95
ORD-0649,Aarav Patel,Mouse,Electronics,7,869.4,2023-01-05,Jaipur,6085.8
ORD-0411,Rajesh Reddy,Coffee,Food,4,378.32,2023-05-30,Mumbai,1513.28
ORD-0935,Amit Kumar,Clock,Electronics,2,901.5,2023-11-29,Surat,1803.0
ORD-0710,Priya Verma,Vase,Home Decor,10,843.56,2023-01-28,Jaipur,8435.6
ORD-0359,Arjun Malhotra,Ml Handbook,Books,9,792.45,2023-02-10,Bangalore,7132.05
ORD-0259,Ananya Kumar,Sneakers,Clothing,3,153.153,2023-03-29,Kolkata,459.46
ORD-0745,Arjun Shah,Self Help Book,Books,5,775.56,2023-02-14,Jaipur,3877.8
ORD-0628,Anjali Rao,Photo Frame,Home Decor,3,429.7,2023-09-16,Kolkata,1289.1
ORD-0633,Neha Singh,Sneakers,Electronics,2,3010.51,2023-07-26,Delhi,6021.02
ORD-0283,Anjali Nair,Science Textbook,Electronics,8,625.74,2023-01-31,Pune,5005.92
ORD-0377,Deepa Malhotra,Ml Handbook,Books,7,772.42,2023-10-09,Ahmedabad,5406.94
ORD-0385,Sneha Mehta,Science Textbook,Books,7,695.84,2023-10-15,Kolkata,4870.88
ORD-0225,Ananya Pillai,Sneakers,Clothing,4,775.56,2023-12-10,Hyderabad,3102.24
ORD-0995,Rajesh Malhotra,Art Book,Books,5,527.06,2023-07-30,Jaipur,2635.3
ORD-0848,Unknown Customer,Keyboard,Electronics,4,1723.59,2023-12-14,Ahmedabad,6894.36
ORD-0473,Arjun Mishra,Dress,Clothing,10,1294.42,2023-07-23,Surat,12944.2
ORD-0348,Sneha Mishra,Smartphone,Electronics,2,4809.266250000001,2023-05-04,Mumbai,9618.53
ORD-0506,Suresh Chopra,History Book,Books,1,404.45,2023-06-15,Chennai,404.45
ORD-0798,Rahul Rao,T-Shirt,Clothing,8,509.77,2023-10-09,Surat,4078.16
ORD-0968,Rajesh Shah,Coffee,Food,2,375.65,2023-08-14,Hyderabad,751.3
ORD-0942,Rahul Malhotra,Smartphone,Electronics,3,775.56,2023-05-15,Delhi,2326.68
ORD-0620,Arjun Kumar,Novel,Books,6,322.34,2023-02-07,Delhi,1934.04
ORD-0891,Rahul Shah,Smart Watch,Electronics,9,4809.266250000001,2023-05-29,Kolkata,43283.4
ORD-0836,Deepa Kapoor,Chocolate,Food,10,146.35,2023-08-08,Ahmedabad,1463.5
ORD-0646,Anjali Agarwal,Curtains,Home Decor,9,2234.32,2023-09-01,Jaipur,20108.88
ORD-0882,Rahul Pillai,Art Book,Books,2,775.56,2023-10-06,Mumbai,1551.12
ORD-0557,Vikram Kapoor,Smart Watch,Electronics,5,4809.266250000001,2023-12-21,Jaipur,24046.33
ORD-1000,Rahul Patel,Spices,Food,4,147.57,2023-10-21,Jaipur,590.28
ORD-0578,Amit Chopra,Wall Art,Home Decor,2,1691.96,2023-10-29,Bangalore,3383.92
ORD-0796,Suresh Agarwal,T-Shirt,Clothing,6,555.82,2023-10-18,Mumbai,3334.92
ORD-0086,Amit Verma,Monitor,Electronics,5,4809.266250000001,2023-03-23,Unknown City,24046.33
ORD-0243,Manish Chopra,Biscuits,Food,3,89.96,2023-01-26,Delhi,269.88
ORD-0699,Aarav Gupta,Data Science Guide,Books,1,717.05,2023-08-11,Delhi,717.05
ORD-0910,Sneha Shah,Camera,Electronics,2,4809.266250000001,2023-04-02,Kolkata,9618.53
ORD-0160,Suresh Kumar,Tablet,Electronics,8,4809.266250000001,2023-01-25,Kolkata,38474.13
ORD-0525,Manish Kumar,Headphones,Electronics,4,3304.5,2023-07-15,Hyderabad,13218.0
ORD-0036,Ravi Kumar,Rug,Home Decor,3,3277.56,2023-06-07,Pune,9832.68
ORD-0541,Pooja Malhotra,Tea,Food,7,227.24,2023-10-05,Mumbai,1590.68
ORD-0171,Ananya Pillai,Self Help Book,Books,8,421.31,2023-08-16,Bangalore,3370.48
ORD-0655,Amit Kumar,Rug,Home Decor,8,2938.49,2023-11-25,Ahmedabad,23507.92
ORD-0927,Priya Shah,Data Science Guide,Books,7,744.48,2023-04-16,Surat,5211.36
ORD-0893,Unknown Customer,Jeans,Clothing,5,1318.88,2023-08-26,Surat,6594.4
ORD-0883,Kavya Kumar,Curtains,Home Decor,10,1711.83,2023-10-04,Bangalore,17118.3
ORD-0984,Kiran Verma,Clock,Home Decor,3,872.54,2023-08-01,Surat,2617.62
ORD-0734,Divya Shah,Cookies,Food,8,100.69,2023-10-27,Mumbai,805.52
ORD-0096,Anjali Kumar,Cookies,Food,5,99.81,2023-09-02,Jaipur,499.05
ORD-0564,Aarav Malhotra,Science Textbook,Books,9,555.34,2023-06-10,Kolkata,4998.06
ORD-0241,Neha Agarwal,Rug,Home Decor,1,3396.41,2023-05-16,Chennai,3396.41
ORD-0743,Aarav Rao,Biscuits,Food,9,85.94,2023-06-04,Delhi,773.46
ORD-0575,Rahul Reddy,Self Help Book,Books,6,443.48,2023-12-30,Surat,2660.88
ORD-0691,Rajesh Joshi,Kurta,Clothing,2,757.68,2023-11-19,Jaipur,1515.36
ORD-0461,Shreya Shah,Data Science Guide,Books,3,708.21,2023-07-18,Kolkata,2124.63
ORD-0554,Rajesh Reddy,Curtains,Home Decor,1,2036.56,2023-09-19,Jaipur,2036.56
ORD-0858,Amit Verma,Laptop,Electronics,6,4809.266250000001,2023-03-31,Pune,28855.6
ORD-0914,Shreya Iyer,Art Book,Books,7,535.05,2023-03-16,Mumbai,3745.35
ORD-0207,Sneha Kapoor,Mouse,Electronics,9,704.35,2023-05-15,Bangalore,6339.15
