Order_ID,Customer_Name,Product,Category,Quantity,Price,Order_Date,City
ORD-0843,Sneha Pillai,mirror,Home Decor,3.0,1626.14,2023-11-25,KOLKATA
ORD-0947,Aarav Gupta,Cookbook,Books,5.0,356.43,2023-07-12,Amdavad
ORD-0842,Kavya Chopra,T-Shirt,Clothing,5.0,524.53,2023-12-31,pune
ORD-0408,Shreya Kumar,plant pot,Home Decor,4.0,298.64,2023-06-24,Channai
ORD-0538,Kavya Shah,Headphones,Electronics,2.0,2772.61,2023-12-20,SURT
ORD-0880,Anjali Malhotra,Camera,Electronics,5.0,32080.71,2023-10-10,chennai
ORD-0039,Neha Bose,Clock,Home Decor,7.0,1055.27,2023-07-10,Pink City
ORD-0176,Divya Verma,Dress,Clothing,8.0,1353.46,2023-08-31,Madras
ORD-0246,Pooja Malhotra,Self Help Book,Books,10.0,451.4,2023-01-21,New Delhi
ORD-0938,Rajesh Patel,Data Science Guide,Books,2.0,899.43,2023-12-27,amdavad
ORD-0698,Suresh Shah,Lamp,Home Decor,5.0,1229.25,2023-12-26,Delhi
ORD-0786,Priya Bose,Chips,Food,6.0,56.13,2023-03-14,jaipur
ORD-0894,Amit Patel,Headphones,Electronics,9.0,2907.47,2023-09-14,pune
ORD-0155,Suresh Nair,Vase,Home Decor,9.0,916.56,2023-07-12,Delhi
ORD-0288,Amit Mehta,KEYBOARD,Electronics,5.0,1519.19,2023-09-05,Poona
ORD-0631,Amit Verma,Sneakers,Clothing,6.0,3192.01,2023-10-06,pink city
ORD-0570,Ravi Verma,,Electronics,9.0,23861.92,2023-11-14,hyderabad
ORD-0775,Priya Patel,History Book,Books,7.0,490.13,2023-07-21,MUMBAI
ORD-0018,Suresh Singh,Cushion,Home Decor,7.0,503.71,2023-03-29,JAIPUR
ORD-0128,Neha Mishra,cookies,Food,3.0,110.82,2023-09-24,CHENNAI
ORD-0323,Rahul Patel,Curtains,Home Decor,1.0,2096.12,2023-11-13,bangalore
ORD-0256,Vikram Verma,Handbag,Clothing,2.0,2034.08,2023-03-12,bangalore
ORD-0993,Divya Kumar,Dress,Clothing,1.0,1397.47,2023-03-24,Poona
ORD-0716,Pooja Nair,Self Help Book,Books,7.0,451.54,2023-04-27,madras
ORD-0191,Divya Patel,KURTA,Clothing,7.0,702.34,2023-11-15,SURT
ORD-0116,Priya Kapoor,Camera,Electronics,9.0,38900.34,2023-03-08,Amdavad
ORD-0645,Arjun Pillai,Speaker,Electronics,10.0,2214.82,2023-09-29,Mumbai 
ORD-0607,Divya Mishra,Chocolate,Food,5.0,136.79,2023-01-21,Dlehi
ORD-0181,Shreya Nair,Art Book,Books,8.0,523.78,2023-12-18,hyderabad
ORD-0302,Anjali Nair,Cookies,Food,6.0,100.94,2023-02-27,AHMEDABAD
ORD-0791,Arjun Pillai,Cookies,Food,1.0,89.6,2023-05-10,new delhi
ORD-0744,Neha Agarwal,Self Help Book,Books,,400.33,2023-11-07,hyd
ORD-0755,Kiran Pillai,Speaker,Electronics,6.0,2229.45,2023-04-23,Bengaluru
ORD-0716,Pooja Nair,Self Help Book,Books,7.0,451.54,2023-04-27,madras
ORD-0793,Neha Shah,Spices,Food,5.0,150.26,2023-02-28,Mumabi
ORD-0518,Sneha Bose,Dress,Clothing,7.0,1639.75,2023-10-01,surat
ORD-0373,Shreya Bose,monitor,Electronics,9.0,13174.99,2023-07-26,AHMEDABAD
ORD-0046,Vikram Malhotra,Monitor ,Electronics,8.0,15731.35,2023-01-28,Chennai
ORD-0946,Anjali Singh,Chips ,Food,7.0,42.66,2023-03-31,Jaipur
ORD-0158,Manish Verma,Rug,Home Decor,5.0,3235.46,2023-10-01,Mumabi
ORD-0961,Deepa Gupta,Saree,Clothing,1.0,2624.52,2023-06-26,Hydrabad
ORD-0172,Aarav Chopra,SHOES,Clothing,3.0,2137.44,2023-07-14,Dlehi
ORD-0017,Amit Mehta,Honey,Food,10.0,282.38,2023-06-03,SURT
ORD-0512,Priya Rao,Sneakers,Clothing,2.0,2926.42,2023-10-26,KOLKATA
ORD-0049,Arjun Verma,Tea,Food,,202.8,2023-10-25,hyderabad
ORD-0571,Sneha Patel,Novel ,Books,4.0,301.26,2023-08-15,BANGALORE
ORD-0875,Aarav Pillai,PLANT POT,Home Decor,6.0,300.17,2023-10-24,Pune
ORD-0516,Amit Pillai,camera,Electronics,2.0,30026.85,2023-08-02,BANGALORE
ORD-0717,Vikram Pillai,Headphones,Electronics,5.0,3297.56,2023-05-13,Mumbai
ORD-0481,Shreya Singh,,Electronics,6.0,15582.29,2023-12-25,MUMBAI
ORD-0284,Suresh Rao,rug,Home Decor,2.0,2634.58,2023-03-23,surat
ORD-0750,Rahul Kapoor,JEANS,Clothing,8.0,1244.73,2023-12-05,mumbai
ORD-0866,Ananya Pillai,Sneakers,Clothing,2.0,3053.68,2023-05-15,calcutta
ORD-0226,Sneha Kapoor,Chocolate,Food,1.0,138.48,2023-02-15,bangalore
ORD-0027,Kavya Malhotra,Spices ,Food,7.0,136.49,2023-10-14,pune
ORD-0814,Neha Mehta,Vase,Home Decor,9.0,901.0,2023-12-10,delhi
ORD-0438,Amit Nair,Clock,Home Decor,10.0,1096.56,2023-10-29,Calcutta
ORD-0991,Ravi Verma,tablet,Electronics,9.0,196168.5,2023-04-18,jaipur
ORD-0365,Ravi Rao,Plant Pot,Home Decor,7.0,396.35,2023-09-13,BANGALORE
ORD-0230,,Headphones,Electronics,6.0,3118.02,2023-09-10,delhi
ORD-0038,Divya Joshi,Cookies,Food,10.0,87.93,2023-06-19,Mumbai 
ORD-0670,Pooja Rao,chocolate,Food,,140.33,2023-07-11,calcutta
ORD-0425,Neha Joshi,Novel,Books,6.0,260.18,2023-04-11,bengaluru
ORD-0375,Deepa Joshi,Smartphone,Electronics,2.0,21783.91,2023-01-19,Bangalore
ORD-0470,Suresh Singh,coffee,Food,3.0,455.59,2023-12-21,Surat
ORD-0549,Arjun Nair,Rug ,Home Decor,8.0,3018.28,2023-04-25,MUMBAI
ORD-0886,Divya Sharma,Speaker,Electronics,2.0,2258.91,2023-03-18,Suart
ORD-0735,Rahul Kapoor,Biscuits,Food,5.0,76.61,2023-01-24,Dlehi
ORD-0757,Kavya Verma,Vase,Home Decor,3.0,828.82,2023-07-20,amdavad
ORD-0195,Priya Reddy,Mouse,Electronics,3.0,761.37,2023-08-03,pune
ORD-0890,Aarav Shah,speaker,Electronics,3.0,2307.38,2023-10-29,Hyd
ORD-0900,Priya Reddy,Mouse,Electronics,7.0,700.52,2023-01-06,mumbai
ORD-0504,Arjun Chopra,Kurta,Clothing,5.0,875.31,2023-12-22,pink city
ORD-0852,Manish Pillai,Jeans,Clothing,,1289.99,2023-08-17,New Delhi
ORD-0865,Amit Chopra,Vase,Home Decor,5.0,776.18,2023-04-11,poona
ORD-0580,Kiran Nair,Coffee,Food,9.0,370.99,2023-11-05,Calcutta
ORD-0538,Kavya Shah,Headphones,Electronics,2.0,2772.61,2023-12-20,SURT
ORD-0681,Kavya Mishra,Saree,Clothing,10.0,3285.36,2023-02-12,amdavad
ORD-0163,Sneha Kumar,smart watch,Electronics,5.0,8320.47,2023-12-05,JAIPUR
ORD-0733,Anjali Pillai,Novel,Books,4.0,314.87,2023-02-02,Mumbai
ORD-0153,Pooja Malhotra,T-Shirt,Clothing,2.0,446.73,2023-11-30,SURAT
ORD-0712,Priya Kumar,Python Basics,Books,9.0,617.21,2023-05-09,Bangalore
ORD-0731,Neha Verma,Saree,Clothing,10.0,2697.84,2023-11-25,Channai
ORD-0787,Sneha Rao,Shoes,Clothing,5.0,2562.54,2023-03-24,
ORD-0112,Sneha Mishra,Mirror,Home Decor,10.0,1617.06,2023-04-26,pink city
ORD-0227,Rajesh Mehta,Biscuits,Food,6.0,91.35,2023-02-26,Calcutta
ORD-0719,Pooja Singh,Science Textbook,Books,,576.74,2023-07-18,Jaipur
ORD-0104,Rahul Pillai,Honey,Food,7.0,300.77,2023-06-14,mumbai
ORD-0422,Ananya Singh,cookbook,Books,2.0,434.75,2023-02-24,pune
ORD-0420,,Shoes,Clothing,2.0,2689.28,2023-03-13,Dlehi
ORD-0782,Arjun Malhotra,Saree,Clothing,3.0,3038.45,2023-04-19,Kolkata
ORD-0587,Kavya Kumar,Chocolate,Food,9.0,130.91,2023-02-08,jaipur
ORD-0812,Kavya Sharma,Spices,Food,,165.25,2023-07-02,MumbAI
ORD-0673,Rahul Kumar,self help book,Books,10.0,349.63,2023-08-17,Mumabi
ORD-0120,Arjun Verma,Honey,Food,8.0,303.54,2023-10-29,new delhi
ORD-0054,Rajesh Kapoor,Jeans,Clothing,6.0,1342.14,2023-09-14,Pun
ORD-0152,Ananya Kumar,,Books,9.0,368.75,2023-12-31,chennai
ORD-0404,Suresh Gupta,self help book,Books,1.0,439.17,2023-02-19,SURAT
ORD-0985,Deepa Gupta,Sneakers ,Clothing,5.0,3205.37,2023-06-19,Kolkata
ORD-0208,,smartphone,Electronics,1.0,26226.26,2023-09-25,CHENNAI
ORD-0659,Manish Agarwal,Headphones,Electronics,6.0,156.56650000000002,2023-01-21,Banglore
ORD-0925,Neha Bose,Dress,Clothing,5.0,1466.35,2023-01-22,Bengaluru
ORD-0794,Kavya Reddy,Rug,Home Decor,4.0,3100.31,2023-04-03,Pun
ORD-0009,,Laptop,Electronics,6.0,56668.4,2023-04-24,Mumbai 
ORD-0980,Divya Malhotra,Art Book,Books,1.0,565.98,2023-11-05,Amdavad
ORD-0037,Ananya Gupta,laptop,Electronics,2.0,51776.13,2023-08-04,PUNE
ORD-0453,Rajesh Malhotra,Plant Pot,Home Decor,4.0,342.04,2023-09-05,Mumbai 
ORD-0652,Shreya Bose,smart watch,Electronics,1.0,8089.06,2023-06-27,Poona
ORD-0254,Rahul Joshi,ml handbook,Books,7.0,661.55,2023-01-24,chennai
ORD-0304,Aarav Kapoor,Kurta,Clothing,5.0,832.98,2023-08-14,CHENNAI
ORD-0778,Ananya Agarwal,protein bar,Food,7.0,128.0,2023-02-13,Calcutta
ORD-0572,Deepa Bose,MOUSE,Electronics,2.0,868.08,2023-04-26,Pun
ORD-0624,Amit Malhotra,PLANT POT,Home Decor,7.0,348.37,2023-04-23,Madras
ORD-0741,Pooja Reddy,Chips,Food,1.0,49.44,2023-05-29,Channai
ORD-0751,Deepa Rao,KURTA,Clothing,6.0,708.06,2023-01-16,CHENNAI
ORD-0263,Manish Joshi,SHOES,Clothing,5.0,2230.06,2023-11-15,Banglore
ORD-0611,Pooja Nair,Monitor,Electronics,6.0,12926.9,2023-01-27,kolkata
ORD-0298,,Biscuits,,9.0,73.18,2023-12-17,delhi
ORD-0415,Ananya Agarwal,chips,Food,3.0,51.98,2023-12-26,hyd
ORD-0151,Ananya Patel,chocolate,Food,3.0,168.37,2023-07-07,chennai
ORD-0820,Divya Pillai,t-shirt,Clothing,4.0,475.28,2023-02-05,DELHI
ORD-0641,Sneha Kumar,Laptop,Electronics,2.0,47081.17,2023-07-04,PUNE
ORD-0926,Kavya Bose,T-Shirt,Clothing,10.0,428.37,2023-12-09,Surat
ORD-0551,Deepa Chopra,Photo Frame,Home Decor,8.0,402.42,2023-10-15,poona
ORD-0823,Ananya Kapoor,Vase,Home Decor,6.0,760.04,2023-09-06,mumbai
ORD-0489,Amit Iyer,Juice,Food,8.0,68.11,2023-11-20,
ORD-0711,Neha Agarwal,T-Shirt,Clothing,9.0,539.03,2023-04-02,Hyd
ORD-0148,Anjali Kapoor,Handbag,Clothing,8.0,2001.61,2023-09-16,Madras
ORD-0147,Ananya Kumar,Clock,Home Decor,9.0,1032.87,2023-10-29,Banglore
ORD-0752,Anjali Rao,Art Book,Books,8.0,622.57,2023-08-31,Kolkatta
ORD-0971,Rahul Kumar,Mirror,Home Decor,2.0,1888.38,2023-02-09,bengaluru
ORD-0771,Rajesh Patel,Python Basics,Books,10.0,529.91,2023-01-22,pune
ORD-0660,Kiran Reddy,speaker,Electronics,7.0,2553.08,2023-12-16,Delhi
ORD-0349,Kavya Bose,Honey,Food,10.0,288.72,2023-06-19,Ahmadabad
ORD-0464,Neha Rao,Cookies,Food,1.0,102.5,2023-11-07,new delhi
ORD-0326,Ananya Verma,Smartphone,Electronics,6.0,26784.23,2023-12-05,Madras
ORD-0187,,Laptop,Electronics,5.0,60234.17,2023-02-21,KOLKATA
ORD-0124,Arjun Chopra,T-Shirt,Clothing,6.0,441.51,2023-01-24,hyd
ORD-0889,Kavya Nair,Camera,Electronics,7.0,30794.13,2023-04-25,SURT
ORD-0609,Pooja Singh,Jeans,Clothing,8.0,1201.23,2023-06-15,pink city
ORD-0144,Neha Patel,Cushion,Home Decor,4.0,470.13,2023-03-09,AHMEDABAD
ORD-0577,Neha Mehta,Honey,Food,6.0,268.24,2023-07-08,madras
ORD-0198,Anjali Singh,Mirror,Home Decor,10.0,2014.44,2023-11-13,mumbai
ORD-0610,Shreya Agarwal,Plant Pot,Home Decor,2.0,369.99,2023-11-02,Ahmadabad
ORD-0280,Shreya Joshi,Shoes,Clothing,9.0,2721.84,2023-02-27,Mumbai 
ORD-0294,Manish Malhotra,Honey,Food,7.0,287.42,2023-07-14,SURT
ORD-0401,Aarav Malhotra,ML Handbook,Books,6.0,616.66,2023-07-06,Pun
ORD-0123,,Vase,Home Decor,5.0,756.32,2023-02-03,new delhi
ORD-0184,Priya Sharma,CLOCK,Home Decor,1.0,1113.2,2023-06-04,kolkata
ORD-0203,Pooja Sharma,Coffee,Food,2.0,359.4,2023-09-12,HYDERABAD
ORD-0439,Amit Kumar,Mirror,Home Decor,8.0,1911.37,2023-03-05,Pun
ORD-0247,Ananya Rao,Coffee,Food,56.0,391.38,2023-05-29,Jaipur
ORD-0416,Anjali Pillai,Wall Art,Home Decor,,1476.8,2023-02-24,Mumbai 
ORD-0808,Divya Kapoor,JACKET,Clothing,2.0,2255.34,2023-04-12,Ahmadabad
ORD-0797,Priya Rao,Spices,Food,2.0,169.45,2023-01-28,Mumbai 
ORD-0960,Divya Reddy,Headphones,Electronics,10.0,3214.23,2023-06-30,Mumbai 
ORD-0800,Manish Reddy,Art Book,Books,1.0,619.71,2023-11-27,Mumbai
ORD-0924,Ananya Mishra,Jacket,Clothing,6.0,2179.91,2023-04-30,kolkata
ORD-0130,Vikram Kapoor,MOUSE,Electronics,10.0,802.58,2023-09-26,amdavad
ORD-0638,Neha Nair,mirror,Home Decor,8.0,1660.93,2023-12-06,poona
ORD-0403,Shreya Bose,Self Help Book,Books,7.0,400.63,2023-02-28,SURT
ORD-0937,Kavya Kapoor,Photo Frame,Home Decor,5.0,342.21,2023-02-22,JAIPUR
ORD-0802,Amit Rao,Jacket,Clothing,6.0,1791.52,2023-02-07,Hyderabad
ORD-0736,Priya Mishra,headphones,Electronics,1.0,3339.48,2023-12-25,madras
ORD-0950,Sneha Nair,Chips,Food,2.0,51.46,2023-07-07,Calcutta
ORD-0220,Neha Malhotra,T-Shirt,Clothing,6.0,552.38,2023-09-04,HYDERABAD
ORD-0642,Shreya Bose,Cushion,Home Decor,2.0,473.31,2023-05-31,Hyd
ORD-0952,Vikram Agarwal,mirror,Home Decor,2.0,1889.12,2023-12-01,hyderabad
ORD-0784,Ananya Iyer,Clock,Home Decor,85.0,953.71,2023-11-27,amdavad
ORD-0888,Priya Kapoor,ML Handbook,Books,9.0,645.02,2023-07-20,KOLKATA
ORD-0957,Arjun Kumar,Camera,Electronics,6.0,35198.64,2023-04-25,Mumbai 
ORD-0625,Vikram Kumar,CURTAINS,Home Decor,5.0,2070.95,2023-04-05,Pune
ORD-0873,Sneha Iyer,mouse,Electronics,4.0,8345.599999999999,2023-01-16,New Delhi
ORD-0923,Deepa Bose,Keyboard,Electronics,6.0,1677.55,2023-07-09,Amdavad
ORD-0387,Divya Gupta,mirror,Home Decor,7.0,1682.3,2023-12-02,Pink City
ORD-0188,Pooja Chopra,PHOTO FRAME,Home Decor,10.0,406.62,2023-12-06,PUNE
ORD-0510,Rajesh Kapoor,,Books,4.0,587.24,2023-10-15,Dlehi
ORD-0268,Priya Chopra,vase,Home Decor,5.0,848.6,2023-04-04,Jaipur 
ORD-0853,Kavya Joshi,Cookies,Food,9.0,91.3,2023-07-03,DELHI
ORD-0442,Rajesh Reddy,Camera,Electronics,10.0,40109.72,2023-12-04,jaipur
ORD-0497,Amit Kumar,Cookies,Food,4.0,102.51,2023-12-11,New Delhi
ORD-0113,Kavya Mishra,Novel,Books,2.0,338.67,2023-12-22,KOLKATA
ORD-0692,,Shoes,Clothing,3.0,2444.08,2023-04-20,mumbai
ORD-0233,Suresh Agarwal,keyboard,Electronics,10.0,1534.61,2023-09-19,Hydrabad
ORD-0905,Divya Iyer,Cookies,Food,4.0,97.64,2023-03-26,Poona
ORD-0608,Rajesh Verma,ML HANDBOOK,Books,10.0,671.5,2023-03-20,ahmedabad
ORD-0672,,camera,Electronics,9.0,39166.04,2023-09-18,bangalore
ORD-0374,Aarav Kumar,Biscuits,Food,10.0,84.39,2023-07-31,surat 
ORD-0322,Kavya Joshi,curtains,Home Decor,9.0,2128.76,2023-12-25,Pink City
ORD-0878,Pooja Sharma,Mirror,Home Decor,157.0,1885.82,2023-04-19,Calcutta
ORD-0234,Suresh Singh,lamp,Home Decor,8.0,1197.31,2023-02-08,hyd
ORD-0817,Amit Verma,Python Basics,Books,4.0,616.43,2023-02-21,hyderabad
ORD-0677,Divya Patel,ART BOOK,Books,10.0,,2023-11-30,bangalore
ORD-0318,Ravi Mishra,Python Basics,Books,,541.19,2023-06-23,MUMBAI
ORD-0649,Aarav Patel,Mouse,Electronics,7.0,869.4,2023-01-05,Jaipur
ORD-0411,Rajesh Reddy,coffee,Food,4.0,378.32,2023-05-30,MUMBAI
ORD-0935,Amit Kumar,clock,,2.0,901.5,2023-11-29,Suart
ORD-0710,Priya Verma,Vase,Home Decor,10.0,843.56,2023-01-28,Jaipur
ORD-0359,Arjun Malhotra,ML Handbook,Books,9.0,792.45,2023-02-10,Bengaluru
ORD-0259,Ananya Kumar,Sneakers,Clothing,3.0,153.153,2023-03-29,KOLKATA
ORD-0745,Arjun Shah,Self Help Book,Books,,,2023-02-14,JAIPUR
ORD-0628,Anjali Rao,Photo Frame,Home Decor,3.0,429.7,2023-09-16,Calcutta
ORD-0633,Neha Singh,Sneakers,,2.0,3010.51,2023-07-26,New Delhi
ORD-0283,Anjali Nair,Science Textbook ,,8.0,625.74,2023-01-31,PUNE
ORD-0377,Deepa Malhotra,ML Handbook,Books,7.0,772.42,2023-10-09,AHMEDABAD
ORD-0385,Sneha Mehta,Science Textbook,Books,7.0,695.84,2023-10-15,Kolkatta
ORD-0225,Ananya Pillai,Sneakers,Clothing,4.0,,2023-12-10,Hyd
ORD-0995,Rajesh Malhotra,Art Book ,Books,,527.06,2023-07-30,Pink City
ORD-0848,,Keyboard,Electronics,4.0,1723.59,2023-12-14,ahmedabad
ORD-0473,Arjun Mishra,Dress,Clothing,10.0,1294.42,2023-07-23,Suart
ORD-0348,Sneha Mishra,Smartphone,Electronics,2.0,21589.78,2023-05-04,MumbAI
ORD-0506,Suresh Chopra,HISTORY BOOK,Books,1.0,404.45,2023-06-15,Chennai
ORD-0640,Pooja Pillai,sneakers,Clothing,4.0,2889.56,2023-06-19,Hyd
ORD-0168,Kavya Reddy,smart watch,Electronics,5.0,7247.64,2023-12-20,Jaipur
ORD-0798,Rahul Rao,T-Shirt,Clothing,8.0,509.77,2023-10-09,Surat
ORD-0968,Rajesh Shah,Coffee,Food,2.0,375.65,2023-08-14,HYDERABAD
ORD-0942,Rahul Malhotra,SMARTPHONE,Electronics,3.0,,2023-05-15,Dlehi
ORD-0620,Arjun Kumar,Novel ,Books,6.0,322.34,2023-02-07,delhi
ORD-0891,Rahul Shah,Smart Watch,Electronics,9.0,8533.44,2023-05-29,Kolkata
ORD-0836,Deepa Kapoor,Chocolate,Food,10.0,146.35,2023-08-08,Ahmedabad
ORD-0646,Anjali Agarwal,Curtains,Home Decor,9.0,2234.32,2023-09-01,jaipur
ORD-0882,Rahul Pillai,Art Book,Books,2.0,,2023-10-06,mumbai
ORD-0557,Vikram Kapoor,Smart Watch,Electronics,5.0,7121.64,2023-12-21,Jaipur 
ORD-1000,Rahul Patel,Spices,Food,4.0,147.57,2023-10-21,Jaipur 
ORD-0578,Amit Chopra,Wall Art,Home Decor,2.0,1691.96,2023-10-29,Bengaluru
ORD-0796,Suresh Agarwal,T-Shirt,Clothing,6.0,555.82,2023-10-18,MUMBAI
ORD-0086,Amit Verma,MONITOR,Electronics,5.0,14213.32,2023-03-23,
ORD-0243,Manish Chopra,BISCUITS,Food,3.0,89.96,2023-01-26,delhi
ORD-0699,Aarav Gupta,Data Science Guide,Books,1.0,717.05,2023-08-11,New Delhi
ORD-0910,Sneha Shah,Camera,Electronics,2.0,33736.77,2023-04-02,Calcutta
ORD-0160,Suresh Kumar,Tablet,Electronics,8.0,19232.37,2023-01-25,Calcutta
ORD-0525,Manish Kumar,Headphones,Electronics,4.0,3304.5,2023-07-15,Hyderabad
ORD-0036,Ravi Kumar,Rug,Home Decor,3.0,3277.56,2023-06-07,poona
ORD-0541,Pooja Malhotra,Tea,Food,7.0,227.24,2023-10-05,MUMBAI
ORD-0171,Ananya Pillai,self help book,Books,8.0,421.31,2023-08-16,Bengaluru
ORD-0655,Amit Kumar,Rug,Home Decor,8.0,2938.49,2023-11-25,amdavad
ORD-0927,Priya Shah,Data Science Guide,Books,7.0,744.48,2023-04-16,Suart
ORD-0893,,Jeans ,Clothing,5.0,1318.88,2023-08-26,surat 
ORD-0883,Kavya Kumar,Curtains,Home Decor,10.0,1711.83,2023-10-04,Bengaluru
ORD-0984,Kiran Verma,CLOCK,Home Decor,3.0,872.54,2023-08-01,SURT
ORD-0734,Divya Shah,Cookies,Food,8.0,100.69,2023-10-27,Mumabi
ORD-0096,Anjali Kumar,cookies,Food,5.0,99.81,2023-09-02,JAIPUR
ORD-0564,Aarav Malhotra,Science Textbook,Books,9.0,555.34,2023-06-10,KOLKATA
ORD-0241,Neha Agarwal,rug,Home Decor,1.0,3396.41,2023-05-16,Channai
ORD-0743,Aarav Rao,Biscuits,Food,9.0,85.94,2023-06-04,DELHI
ORD-0575,Rahul Reddy,self help book,Books,6.0,443.48,2023-12-30,SURT
ORD-0691,Rajesh Joshi,Kurta,Clothing,2.0,757.68,2023-11-19,jaipur
ORD-0461,Shreya Shah,Data Science Guide,Books,3.0,708.21,2023-07-18,calcutta
ORD-0554,Rajesh Reddy,CURTAINS,Home Decor,1.0,2036.56,2023-09-19,Jaipur
ORD-0858,Amit Verma,Laptop,Electronics,6.0,54539.1,2023-03-31,pune
ORD-0914,Shreya Iyer,Art Book,Books,7.0,535.05,2023-03-16,mumbai
ORD-0207,Sneha Kapoor,Mouse,Electronics,9.0,704.35,2023-05-15,Bangalore
ORD-0393,Deepa Joshi,Smart Watch,Electronics,6.0,7692.84,2023-04-25,Kolkata
ORD-0795,Manish Mishra,self help book,Books,6.0,342.17,2023-12-10,Jaipur
ORD-0398,Priya Chopra,ML Handbook,Books,10.0,685.09,2023-11-04,New Delhi
ORD-0767,Suresh Verma,,Electronics,7.0,3236.21,2023-10-11,
ORD-0884,Kiran Chopra,Protein Bar,Food,9.0,105.75,2023-08-30,JAIPUR
ORD-0218,Suresh Sharma,mirror,Home Decor,,1933.11,2023-04-17,surat 
ORD-0005,Rahul Malhotra,Curtains ,Home Decor,1.0,1793.61,2023-12-29,mumbai
ORD-0769,Shreya Bose,Camera,Electronics,8.0,33341.86,2023-03-14,jaipur
ORD-0643,Kavya Pillai,smart watch,Electronics,1.0,7307.48,2023-04-22,Bengaluru
ORD-0934,Arjun Patel,protein bar,Food,10.0,120.92,2023-01-21,Kolkata
ORD-0613,Vikram Bose,Biscuits ,Food,10.0,83.07,2023-11-12,
ORD-0739,Rajesh Mishra,Tablet,Electronics,9.0,17671.33,2023-09-15,calcutta
ORD-0547,Amit Joshi,dress,Clothing,10.0,1326.1,2023-12-12,Hydrabad
ORD-0726,Deepa Mehta,Mouse,Electronics,8.0,882.04,2023-07-19,kolkata
ORD-0954,Vikram Singh,Biscuits,Food,3.0,89.95,2023-09-22,
ORD-0684,Kavya Singh,Lamp,Home Decor,2.0,1260.71,2023-10-03,madras
ORD-0099,Anjali Malhotra,Art Book,Books,7.0,471.69,2023-01-20,Jaipur 
ORD-0805,Deepa Kapoor,Lamp,Home Decor,4.0,,2023-02-04,chennai
ORD-0728,Deepa Rao,Monitor,Electronics,4.0,16328.7,2023-03-02,amdavad
ORD-0574,Kavya Verma,Business Strategy,Books,4.0,518.31,2023-12-27,poona
ORD-0407,Rahul Kapoor,Sneakers,,8.0,2900.28,2023-01-02,Delhi
ORD-0503,Shreya Verma,Tea,Food,5.0,188.57,2023-10-05,surat
ORD-0048,Shreya Kapoor,honey,Food,7.0,301.81,2023-10-26,Pink City
ORD-0033,Arjun Shah,SPEAKER,Electronics,2.0,2173.79,2023-04-24,New Delhi
ORD-0780,Arjun Malhotra,,Electronics,8.0,,2023-04-18,JAIPUR
ORD-0840,Amit Nair,SELF HELP BOOK,Books,4.0,415.87,2023-05-07,bengaluru
ORD-0201,Amit Joshi,Self Help Book,Books,2.0,417.04,2023-02-28,pink city
ORD-0135,Pooja Chopra,Smartphone,Electronics,2.0,28321.82,2023-06-25,CHENNAI
ORD-0028,Vikram Kumar,biscuits,Food,9.0,80.34,2023-04-04,Surat
ORD-0916,Ravi Kumar,cookbook,Books,7.0,392.34,2023-07-03,pune
ORD-0231,Vikram Shah,Jeans,Clothing,1.0,1306.13,2023-03-18,kolkata
ORD-0490,Deepa Pillai,Sneakers,Clothing,8.0,3351.24,2023-04-22,Madras
ORD-0773,Rahul Reddy,History Book,Books,5.0,399.71,2023-10-21,Hydrabad
ORD-0379,Divya Pillai,Tea,Food,3.0,218.87,2023-02-16,Calcutta
ORD-0289,Rahul Mishra,Biscuits ,Food,8.0,74.88,2023-10-19,chennai
ORD-0419,Rajesh Mishra,Novel,,5.0,315.53,2023-09-10,Jaipur
ORD-0675,Pooja Singh,Spices,Food,10.0,145.97,2023-01-23,AHMEDABAD
ORD-0392,Sneha Mehta,Chips,Food,3.0,48.69,2023-01-28,Pun
ORD-0593,Kavya Singh,Shoes,Clothing,3.0,2261.41,2023-01-21,kolkata
ORD-0499,Suresh Pillai,Spices,Food,1.0,171.35,2023-12-30,bangalore
ORD-0139,Rajesh Chopra,T-Shirt,Clothing,3.0,479.54,2023-03-26,hyderabad
ORD-0063,Arjun Pillai,ART BOOK,Books,2.0,604.24,2023-03-12,Hydrabad
ORD-0472,Aarav Chopra,Tea,Food,10.0,228.19,2023-05-21,Hyderabad
ORD-0648,Deepa Bose,HISTORY BOOK,Books,10.0,474.18,2023-11-29,Ahmedabad
ORD-0129,Shreya Iyer,Tablet,Electronics,4.0,15337.54,2023-11-02,Ahmadabad
ORD-0027,Kavya Malhotra,Spices ,Food,7.0,136.49,2023-10-14,pune
ORD-0521,Amit Mishra,Science Textbook,Books,7.0,668.36,2023-01-07,kolkata
ORD-0839,Vikram Agarwal,wall art,Home Decor,7.0,1536.26,2023-06-10,chennai
ORD-0111,Vikram Singh,Monitor,Electronics,3.0,14053.88,2023-05-08,JAIPUR
ORD-0065,Aarav Singh,Photo Frame,Home Decor,2.0,373.71,2023-06-25,poona
ORD-0813,Kavya Reddy,Wall Art,Home Decor,9.0,1331.1,2023-03-07,pink city
ORD-0015,Neha Mishra,Juice,Food,9.0,54.27,2023-07-03,surat
ORD-0157,Anjali Nair,HISTORY BOOK,Books,9.0,473.24,2023-05-11,MumbAI
ORD-0041,Divya Joshi,Smartphone,Electronics,8.0,22165.29,2023-10-27,PUNE
ORD-0493,Anjali Bose,spices,Food,2.0,139.98,2023-11-16,Kolkata
